,id,filepath,label
759,BP_CR1_02030,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02030.wav,1
760,BP_CR1_02694,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02694.wav,1
761,BM_CR1_03255,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_03255.wav,1
762,BP_CR1_00084,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00084.wav,1
763,BM_CR2_03312,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03312.wav,1
764,BP_CR1_02167,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02167.wav,1
765,BP_CR1_02897,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02897.wav,1
766,BP_CR1_02079,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02079.wav,1
767,BM_CR2_01893,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_01893.wav,1
768,BP_CR1_02521,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02521.wav,1
769,BP_CR1_02904,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02904.wav,1
770,BP_CR1_02523,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02523.wav,1
771,BP_CR1_02572,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02572.wav,1
772,BP_CR1_02181,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02181.wav,1
773,BP_CR1_02531,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02531.wav,1
774,BM_CR2_03230,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03230.wav,1
775,BM_CR1_02103,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02103.wav,1
776,BP_CR1_02116,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02116.wav,1
777,BM_CR2_03211,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03211.wav,1
778,BP_CR1_02750,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02750.wav,1
779,BM_CR2_03215,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03215.wav,1
780,BP_CR1_02679,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02679.wav,1
781,BP_CR1_02060,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02060.wav,1
782,BM_CR2_01303,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_01303.wav,1
783,BP_CR1_02549,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02549.wav,1
784,BP_CR1_02708,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02708.wav,1
785,BP_CR1_02183,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02183.wav,1
786,BP_CR1_02220,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02220.wav,1
787,BP_CR1_01141,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01141.wav,1
788,BP_CR1_02712,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02712.wav,1
789,BM_CR2_03311,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03311.wav,1
790,BP_CR1_02009,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02009.wav,1
791,BP_CR1_02729,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02729.wav,1
792,BP_CR1_02093,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02093.wav,1
793,BP_CR1_02146,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02146.wav,1
794,BP_CR1_02707,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02707.wav,1
795,BP_CR1_02758,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02758.wav,1
796,BM_CR2_03250,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03250.wav,1
797,BP_CR1_02899,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02899.wav,1
798,BM_CR2_00746,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00746.wav,1
799,BP_CR1_02525,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02525.wav,1
800,BM_CR2_03316,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03316.wav,1
801,BP_CR1_02706,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02706.wav,1
802,BP_CR1_02061,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02061.wav,1
803,BP_CR1_02709,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02709.wav,1
804,BP_CR1_02555,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02555.wav,1
805,BM_CR1_02722,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02722.wav,1
806,BP_CR1_02592,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02592.wav,1
807,BP_CR1_02772,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02772.wav,1
808,BP_CR1_01154,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01154.wav,1
809,BP_CR1_02021,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02021.wav,1
810,BP_CR1_02127,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02127.wav,1
811,BP_CR1_01151,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01151.wav,1
812,BP_CR1_02230,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02230.wav,1
813,BP_CR1_00049,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00049.wav,1
814,BP_CR1_02900,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02900.wav,1
815,BP_CR1_02055,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02055.wav,1
816,BM_CR1_02115,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02115.wav,1
817,BP_CR1_02685,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02685.wav,1
818,BP_CR1_02565,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02565.wav,1
819,BP_CR1_02574,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02574.wav,1
820,BP_CR1_02573,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02573.wav,1
821,BP_CR1_02194,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02194.wav,1
822,BP_CR1_02058,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02058.wav,1
823,BP_CR1_02065,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02065.wav,1
824,BP_CR1_00118,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00118.wav,1
825,BP_CR1_02007,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02007.wav,1
826,BP_CR1_02128,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02128.wav,1
827,BP_CR1_02744,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02744.wav,1
828,BP_CR1_02699,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02699.wav,1
829,BP_CR1_00091,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00091.wav,1
830,BP_CR1_00054,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00054.wav,1
831,BP_CR1_02716,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02716.wav,1
832,BM_CR1_03258,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_03258.wav,1
833,BM_CR2_00345,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00345.wav,1
834,BP_CR1_00050,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00050.wav,1
835,BM_CR1_02141,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02141.wav,1
836,BP_CR1_02135,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02135.wav,1
837,BP_CR1_02008,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02008.wav,1
838,BM_CR2_03308,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03308.wav,1
839,BM_CR2_03236,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03236.wav,1
840,BP_CR1_00032,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00032.wav,1
841,BP_CR1_00059,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00059.wav,1
842,BP_CR1_00042,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00042.wav,1
843,BM_CR2_00501,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00501.wav,1
844,BM_CR1_02166,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02166.wav,1
845,BP_CR1_02176,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02176.wav,1
846,BM_CR1_02158,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02158.wav,1
847,BP_CR1_02012,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02012.wav,1
848,BP_CR1_02071,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02071.wav,1
849,BP_CR1_00058,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00058.wav,1
850,BM_CR2_00613,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00613.wav,1
851,BP_CR1_02686,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02686.wav,1
852,BP_CR1_02687,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02687.wav,1
853,BP_CR1_02120,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02120.wav,1
854,BP_CR1_02208,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02208.wav,1
855,BP_CR1_02173,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02173.wav,1
856,BP_CR1_02684,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02684.wav,1
857,BM_CR2_00642,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00642.wav,1
858,BP_CR1_02769,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02769.wav,1
859,BM_CR2_00525,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00525.wav,1
860,BP_CR1_02740,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02740.wav,1
861,BP_CR1_00081,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00081.wav,1
862,BM_CR1_02940,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02940.wav,1
863,BP_CR1_00082,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00082.wav,1
864,BP_CR1_02081,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02081.wav,1
865,BP_CR1_01156,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01156.wav,1
866,BP_CR1_02718,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02718.wav,1
867,BP_CR1_02100,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02100.wav,1
868,BP_CR1_02683,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02683.wav,1
869,BP_CR1_02028,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02028.wav,1
870,BP_CR1_00047,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00047.wav,1
871,BP_CR1_00077,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00077.wav,1
872,BP_CR1_02557,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02557.wav,1
873,BP_CR1_02004,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02004.wav,1
874,BM_CR2_01438,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_01438.wav,1
875,BP_CR1_02742,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02742.wav,1
876,BP_CR1_00094,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00094.wav,1
877,BP_CR1_02671,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02671.wav,1
878,BP_CR1_02117,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02117.wav,1
879,BP_CR1_02064,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02064.wav,1
880,BM_CR2_00001,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00001.wav,1
881,BP_CR1_02748,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02748.wav,1
882,BP_CR1_02015,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02015.wav,1
883,BM_CR2_02421,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_02421.wav,1
884,BP_CR1_02050,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02050.wav,1
885,BP_CR1_02562,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02562.wav,1
886,BP_CR1_02892,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02892.wav,1
887,BM_CR1_02920,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02920.wav,1
888,BP_CR1_02233,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02233.wav,1
889,BM_CR2_02315,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_02315.wav,1
890,BM_CR1_03173,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_03173.wav,1
891,BM_CR2_03329,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03329.wav,1
892,BP_CR1_02145,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02145.wav,1
893,BP_CR1_02585,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02585.wav,1
894,BP_CR1_02088,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02088.wav,1
895,BM_CR1_02961,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02961.wav,1
896,BP_CR1_02223,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02223.wav,1
897,BM_CR2_02260,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_02260.wav,1
898,BM_CR2_00757,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00757.wav,1
899,BP_CR1_02749,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02749.wav,1
900,BP_CR1_02711,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02711.wav,1
901,BM_CR2_03296,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03296.wav,1
902,BP_CR1_02048,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02048.wav,1
903,BP_CR1_02693,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02693.wav,1
904,BP_CR1_02235,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02235.wav,1
905,BP_CR1_02762,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02762.wav,1
906,BP_CR1_02903,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02903.wav,1
907,BP_CR1_02677,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02677.wav,1
908,BP_CR1_02681,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02681.wav,1
909,BP_CR1_02108,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02108.wav,1
910,BM_CR1_00114,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_00114.wav,1
911,BP_CR1_02027,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02027.wav,1
912,BM_CR2_03320,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03320.wav,1
913,BP_CR1_02205,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02205.wav,1
914,BP_CR1_02114,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02114.wav,1
915,BP_CR1_02062,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02062.wav,1
916,BM_CR1_02527,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02527.wav,1
917,BP_CR1_02075,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02075.wav,1
918,BP_CR1_02906,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02906.wav,1
919,BP_CR1_02582,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02582.wav,1
920,BP_CR1_02174,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02174.wav,1
921,BP_CR1_00069,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00069.wav,1
922,BP_CR1_02083,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02083.wav,1
923,BP_CR1_02206,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02206.wav,1
924,BP_CR1_00078,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00078.wav,1
925,BP_CR1_02584,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02584.wav,1
926,BP_CR1_00095,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00095.wav,1
927,BP_CR1_02191,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02191.wav,1
928,BP_CR1_02129,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02129.wav,1
929,BP_CR1_00067,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00067.wav,1
930,BP_CR1_00088,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00088.wav,1
931,BP_CR1_02047,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02047.wav,1
932,BM_CR2_03304,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03304.wav,1
933,BP_CR1_02905,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02905.wav,1
934,BP_CR1_02753,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02753.wav,1
935,BP_CR1_00035,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00035.wav,1
936,BP_CR1_02099,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02099.wav,1
937,BP_CR1_01157,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01157.wav,1
938,BP_CR1_02710,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02710.wav,1
939,BP_CR1_00072,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00072.wav,1
940,BP_CR1_02733,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02733.wav,1
941,BM_CR1_02907,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02907.wav,1
942,BP_CR1_02209,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02209.wav,1
943,BP_CR1_02765,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02765.wav,1
944,BP_CR1_02070,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02070.wav,1
945,BM_CR2_03313,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03313.wav,1
946,BM_CR2_03461,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03461.wav,1
947,BM_CR2_03301,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_03301.wav,1
948,BP_CR1_01142,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_01142.wav,1
949,BM_CR1_02164,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02164.wav,1
950,BP_CR1_02717,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02717.wav,1
951,BP_CR1_02118,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02118.wav,1
952,BP_CR1_00079,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00079.wav,1
953,BM_CR2_00463,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_00463.wav,1
954,BP_CR1_00037,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_00037.wav,1
955,BM_CR1_02045,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR1_02045.wav,1
956,BM_CR2_01886,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BM_CR2_01886.wav,1
957,BP_CR1_02553,/home/bhubon/fine_tuning_genre/genre_221216_docker_project/dataset/Creative_gugak_R/BP_CR1_02553.wav,1
